,Review ratings,Review title,Review
970,3,very good product,battery life tooo low.....only get 5 hr talking time when it full charged. noice cancelation is not propery wrkg
971,3,Average,Product is average.......Amazon pay use karne k bad bhi 10% cashback ni aaya.I never use Amazon in future.
972,5,Cmfrt,Gud
973,1,Worst noise cancellation system. Bike riding workers don’t buy this,Noise cancellation is too bad
974,1,Poor battery backup,Ear phone is good. Good sound quality. But battery backup is just 3-4 hrs.. not 18 hrs.
975,5,Good product,Good product. Good sound delivery. Recommend to buy
976,5,Good earphones,Overall quality of the earphones is good. Must buy.
977,5,Best product bass edition,👍best product at this price
978,5,Best earphones,Its great. Its battery runs whole day and it gets charged very fast. Worth it..
979,4,Good,Good one not the best!!
980,5,Good pick,Money worthy
981,5,Highly recommended,"Amazing productsI am use this product.Extreme quality outstanding  ,Good Battery backup & sweet sound."
982,1,It gives a cracking sound /static noise while making calls. DONT BUY THIS PRODUCT EVER !,Sound quality is ok but it can't make calls because it gives a crackling sound.
983,5,Quickest  service by Amazon,Awesome product.Amazing Amazon..!!Ordered in afternoon and delivered by evening..Thanks Amazon...!!!👏
984,1,Non functioning of power button,Replaced my first order as the power button was not functioning. The same issue was faced in the replaced stock as well.
985,5,Worth buying it,Bought this 3rd time good product
986,3,Buzzing sound comes while calling,Overall good but buzzing sound comes while calling anyone
987,4,Quality and blue tooth connectivity,After connecting with system the incoming voice breaking.
988,3,Good,Battery isn’t good
989,2,Painful on the ears,Feeling painful in the ears. Need to test the radiation. I don't think it is within the limits
990,1,It's not working as expected,Product having buzzle sound at the time of callUnable to reach service cey
991,1,My one plus wireless bullet Z while light is not going off.,"My wireless bullet Z while light is not going off.Even if I join the magnetic ends of buds it does not go off,  !! Not able to reset or connect phone"
992,5,Great product,Great product . sound quality is great
993,5,Excellent,Excellent with long battery
994,5,Great product!!,Value for money. Using now for more than 2 months without any issues. Sound quality is superb.
995,1,Voice problem,Very bad sarvice voice problem
996,5,best quality,nice earphone
997,4,Excellent product 👍👌,"It's a very good product and good sound quality and bass quality.But, Normal audio call I am facing some problem."
998,5,nice bluetooth neckband,every thing is oksound 100%bass 100%treble 100%but i got the package latenot disappointed
999,5,Nice Headphones,Nice and good headphones. Would recommend to all if they are planning to buy any bluetooth headset/headphones.
1000,5,Very good product totally worth it.,"I like it,previously I was use Samsung level u and oppo enco w31 but this product is to good"
1001,5,"One of the awesome product in oneplus , best sound and bass  , quality cable, etc...","One of the awesome product in oneplus , best sound and bass  , quality cable, etc..."
1002,4,Bass and treble awesome,Super quality and perfect bass and treble.
1003,1,Not upto the mark,Not good as expected and advertised.
1004,2,Battery life very low,"Connectivity issue. Once disconnected, need to charge again to connect. Low battery life. Not satisfied with the purchase"
1005,3,OnePlus headset,Design I like it but battery back up quickly down 30 -10% game connecting issue pubg breakdown voice
1006,2,Audio issue,"The earphones I received delivered unbalanced audio, the right ear-piece was less loud as compared to left ear-piece."
1007,4,Battery prblm,Battery draining too early... It shows 100% battery after listening only one song it shows 90% only 4min usage.......
1008,5,Best quality product under 2k,"Absolutely worth the price .Perfect sound quality, not too harsh on the earsExtremely good battery life !"
1009,5,Superb,Good sound quality
1010,5,Good quality,"Sound quality battery performance , rubeshed used ... No 1 quality .. he is very best .1 plus is world best company"
1011,1,Don't buy...,"After brought 2 weeks, it's not working properly, I really had a bad experience. Don't go for it.."
1012,1,Battery not good,I used previous version of one plus.... That gives better battery running time.... But this is not
1013,5,Superb very useful,I like it..very nice sound and charging is to very fast and long tm use...
1014,5,Good experience,Very good product with good battery life
1015,1,There is no bluetooth headset,See outside packing was goodInside package was open there is no bluetooth headset only charger is there
1016,1,annoying sound in full volume,not good it gives so much irritating sound even at low volume that u cant listen song.bad product by one plus
1017,5,Wow,Wow
1018,5,पैसा बसूल,One word - Awesome
1019,1,One side will stop working after 2 months,Not good product
1020,4,No bass,No bass as mentioned in model noConnectivity / paring very fast.Rapid chargeGood back up
1021,1,Worst product,Dont buy this product. After some day use mic  does not working properly . The sound quality is very poor.
1022,2,Sound dropped,Sound dropped
1023,5,Awesome Product,Battery back-up is amazing.. Sound quality also good
1024,5,Excellent product,Very excellent product but price is high compare to other products in the market.
1025,5,Worth the cost,Loved the feel of the product. Worth it
1026,3,Overall good but not happy with bettery life,Overall good but not happy with bettery
1027,3,Good,The product is good but not for gaming and one thing bass is so high that’s why the sound quality is not cleared😐
1028,1,Most useless!,It stopped working in 10 days from purchase.  I want a refund. Never BUY!
1029,5,Superb headphones,Superb headphones
1030,5,It's awesome,"It's really good and reasonable price, everything is good, with out doubt buy this product and thank you one plus"
