,Unnamed: 0,Rating,Review title,Review,cleaned,lemmatized,polarity,review_len,avg_word_len,pie_bins,pie_quantile_bins,Rating satisfaction,Polarity satisfaction,Match,3608,,,
2021,2021,4,Product is good but wanted laptop bag,Product is good but wanted laptop bag,Product is good but wanted laptop bag,product good want laptop bag,0.7,28,4.8,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2022,2022,5,Super,Superb perches,Superb perches,superb perch,1,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2023,2023,5,worthy,nice product with super quality,nice product with super quality,nice product super quality,0.466666667,26,5.75,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
2024,2024,5,Superb product ....I wud recommend it to buy...,Good one ..,Good one ,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2025,2025,2,2 star only,Not suitable for regular use,Not suitable for regular use,suitable regular use,0.275,20,6,"(5.8, 8.2]","(5.5, 6.0]",0,1,FALSE,,,,
2026,2026,5,"High quality , Better refinement of American Tourister","Liked this product , Used for College",Liked this product Used for College,like product college,0,20,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
2027,2027,4,Can go for this bag,Good product 👍,Good product 👍,good product 👍,0.7,14,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2028,2028,4,light weight,Laptop and for Office,Laptop and for Office,Laptop office,0,13,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
2029,2029,4,Bag,Good one,Good one,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2030,2030,5,Nice...good product,Cute and good,Cute and good,cute good,0.6,9,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2031,2031,4,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2032,2032,5,Very Good,Very Good,Very Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2033,2033,5,Best,Traveling,Traveling,travel,0,6,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
2034,2034,5,super,good quality,good quality,good quality,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2035,2035,5,It is good and light weight,As shown as it is,As shown as it is,show,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2036,2036,1,I wish to return this bag,I liked this product but at present it is in a very bad condition.The quality is very poor.I advise the other customers not to buy,I liked this product but at present it is in a very bad condition The quality is very poor I advise the other customers not to buy,like product present bad condition quality poor advise customer buy,-0.366666667,67,5.8,"(3.4, 5.8]","(5.5, 6.0]",0,0,TRUE,,,,
2037,2037,5,Nice piece,"Best product in best price! Nice fabric and light weight on very cheap price, fully satisfied.",Best product in best price Nice fabric and light weight on very cheap price fully satisfied ,good product good price nice fabric light weight cheap price fully satisfy,0.56,74,5.25,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2038,2038,1,Poor Quality,Zips are bad. Not waterproof.,Zips are bad Not waterproof ,zip bad waterproof,-0.7,18,5.333333333,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
2039,2039,1,Front side removed sticker,Frist wash front sticker remove all bag damaged.,Frist wash front sticker remove all bag damaged ,frist wash sticker remove bag damage,0,36,5.166666667,"(3.4, 5.8]","(5.0, 5.5]",0,1,FALSE,,,,
2040,2040,4,I loved it,I loved it,I loved it,love,0.5,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2041,2041,5,Nice one....,Good quality product from American Tourister...,Good quality product from American Tourister ,good quality product American Tourister,0.35,39,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
2042,2042,3,The front material used for designing is coming out living it all the thing is good,Good but not best,Good but not best,good good,0.7,9,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2043,2043,5,Super,Very nice quality,Very nice quality,nice quality,0.6,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2044,2044,5,Very good capability and water resistance,Very good product,Very good product,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2045,2045,5,Excellent,Excellent,Excellent,excellent,1,9,9,"(8.2, 10.6]","(6.0, 13.0]",1,1,TRUE,,,,
2046,2046,5,Super,Excellent,Excellent,excellent,1,9,9,"(8.2, 10.6]","(6.0, 13.0]",1,1,TRUE,,,,
2047,2047,4,Bag good,Very goof,Very goof,goof,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2048,2048,5,Five Stars,Good product under 1000,Good product under ,good product,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2049,2049,1,Not good,All colour have bin dimmed,All colour have bin dimmed,colour bin dim,0.1,14,4,"(3.4, 5.8]","(0.999, 4.0]",0,1,FALSE,,,,
2050,2050,5,Five Stars,Very nice bag. Good looking,Very nice bag Good looking,nice bag good looking,0.65,21,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2051,2051,5,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2052,2052,4,Worthy of the amount,Good bag we can put large amount of clothes and good in travelling long trips,Good bag we can put large amount of clothes and good in travelling long trips,good bag large clothe good travel long trip,0.391071429,43,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2053,2053,5,Amazed,"Very good product,value for money,amazed with the product.American torister the best company",Very good product value for money amazed with the product American torister the best company,good product value money amazed product american torister good company,0.466666667,70,6.1,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
2054,2054,1,Quality not Adequate,"The quality of material is not good, it feels like some cheap printing",The quality of material is not good it feels like some cheap printing,quality material good feel like cheap printing,0.55,46,5.714285714,"(3.4, 5.8]","(5.5, 6.0]",0,1,FALSE,,,,
2055,2055,2,বেয়া নহয় কিন্তু ওজনটো কম ।,বেয়া নহয় কিন্তু অলপ ওজনটো কম ।,বেয়া নহয় কিন্তু অলপ ওজনটো কম ।,বেয়া নহয় কিন্তু অলপ ওজনটো কম ।,0,30,3.428571429,"(3.4, 5.8]","(0.999, 4.0]",0,1,FALSE,,,,
2056,2056,4,Cool.,It is really nice one to have .,It is really nice one to have ,nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2057,2057,5,It is so good product,Awesome product Quantity,Awesome product Quantity,awesome product quantity,1,24,7.333333333,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
2058,2058,5,Superb,Very nice bag,Very nice bag,nice bag,0.6,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2059,2059,5,Go for it,Just.... Perfect as Described...- All Zips are smooth- Light Weight- Colour also.. good,Just Perfect as Described All Zips are smooth Light Weight Colour also good,perfect describe zip smooth Light Weight Colour good,0.625,52,5.625,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
2060,2060,1,Fake brand,Fake brand. Not a original. Worst experience.worst bag i have everseen,Fake brand Not a original Worst experience worst bag i have everseen,fake brand original bad experience bad bag everseen,-0.38125,51,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
2061,2061,4,Great Deal,The name is enough,The name is enough,,0,0,,,,1,1,TRUE,,,,
2062,2062,5,Best touring bag,Very comfortable,Very comfortable,comfortable,0.4,11,11,"(10.6, 13.0]","(6.0, 13.0]",1,1,TRUE,,,,
2063,2063,1,Its school bag,Refund very slow,Refund very slow,refund slow,-0.3,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
2064,2064,5,Hij,Best now,Best now,best,1,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2065,2065,5,Nothing,Nice bag,Nice bag,nice bag,0.6,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2066,2066,5,Pocket broken,Umbrella pocket broken . Busting strength should not be ok,Umbrella pocket broken Busting strength should not be ok,umbrella pocket broken busting strength ok,0.05,42,6.166666667,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
2067,2067,4,Great product,Good one,Good one,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2068,2068,4,Must buy,It is a good product .same as in pic,It is a good product same as in pic,good product pic,0.7,16,4.666666667,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2069,2069,5,Very good,best quality,best quality,good quality,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2070,2070,5,Amazing product go for it.,Value for money.,Value for money ,value money,0,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2071,2071,1,Very bad low quality,Very bad quality,Very bad quality,bad quality,-0.7,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
2072,2072,5,Best bag in this price,College purposes,College purposes,college purpose,0,15,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
2073,2073,5,Good quality,1 ya 2 day tours, ya day tours,  ya day tour,0,13,3,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
2074,2074,1,Very Bad Product,Very Bad Product,Very Bad Product,bad product,-0.7,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
2075,2075,5,Best bag,Very nice bag 🎒,Very nice bag 🎒,nice bag 🎒,0.6,10,2.666666667,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
2076,2076,3,Not like other AT bags.,Not of good quality.The tag mark is faded and does not last long.,Not of good quality The tag mark is faded and does not last long ,good quality tag mark fade long,0.325,31,4.333333333,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2077,2077,5,Awesome bag,Awesome,Awesome,awesome,1,7,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
2078,2078,3,Bad,Bad,Bad,bad,-0.7,3,3,"(1.0, 3.4]","(0.999, 4.0]",1,0,FALSE,,,,
2079,2079,5,Good product,I like it very much,I like it very much,like,0,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2080,2080,5,It's nice good quality i am satisfied,I will like this product so much because it is fast delivery and good quality,I will like this product so much because it is fast delivery and good quality,like product fast delivery good quality,0.45,39,5.666666667,"(3.4, 5.8]","(5.5, 6.0]",1,1,TRUE,,,,
2081,2081,1,Disappointed,Not suitable for daily useDisappointed,Not suitable for daily useDisappointed,suitable daily usedisappointe,0.275,29,9,"(8.2, 10.6]","(6.0, 13.0]",0,1,FALSE,,,,
2082,2082,2,The quality was not upto the mark. Within 2 ...,The quality was not upto the mark. Within 2 months of its use the stitches broke loose and I was left struggling.,The quality was not upto the mark Within months of its use the stitches broke loose and I was left struggling ,quality upto mark month use stitch break loose leave struggle,-0.076923077,61,5.2,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
2083,2083,1,Worthless,Very poor quality product. Gets dirty very quickly too,Very poor quality product Gets dirty very quickly too,poor quality product get dirty quickly,-0.222222222,38,5.5,"(3.4, 5.8]","(5.0, 5.5]",0,0,TRUE,,,,
2084,2084,5,Nice,It is a space able but it is bottle holder break in 2 days,It is a space able but it is bottle holder break in days,space able bottle holder break day,0.5,34,4.833333333,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2085,2085,4,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2086,2086,5,"Super , value for money",Value for money,Value for money,value money,0,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2087,2087,2,Average,Average product,Average product,average product,-0.15,15,7,"(5.8, 8.2]","(6.0, 13.0]",0,0,TRUE,,,,
2088,2088,5,Best up go with it.,Best go for it.,Best go for it ,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2089,2089,5,its a wonderful bag i had ever seen,i like this bag,i like this bag,like bag,0,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2090,2090,5,Five Stars,very good price and very good product.but some bag part colour are different,very good price and very good product but some bag part colour are different,good price good product bag colour different,0.466666667,44,5.428571429,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2091,2091,4,Good,Average,Average,average,-0.15,7,7,"(5.8, 8.2]","(6.0, 13.0]",1,0,FALSE,,,,
2092,2092,1,Waste product,Word product got mud in one day,Word product got mud in one day,word product get mud day,0,24,4,"(3.4, 5.8]","(0.999, 4.0]",0,1,FALSE,,,,
2093,2093,1,Worst bag,"Don't buy this, they told you it is a water proof bag but it is not. My valuable documents were get wet. Worst quality.",Don t buy this they told you it is a water proof bag but it is not My valuable documents were get wet Worst quality ,Don t buy tell water proof bag valuable document wet bad quality,-0.4,64,4.416666667,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
2094,2094,4,Nyc,Nyc comfortable,Nyc comfortable,Nyc comfortable,0.4,15,7,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
2095,2095,2,Low quality,Quality not up to the mark . Expensive!!,Quality not up to the mark Expensive ,quality mark Expensive,-0.5,22,6.666666667,"(5.8, 8.2]","(6.0, 13.0]",0,0,TRUE,,,,
2096,2096,4,Good quality,Quality is good,Quality is good,quality good,0.7,12,5.5,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2097,2097,5,This bag is very good,I like this bag,I like this bag,like bag,0,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2098,2098,5,Nice 👍,Nice product 👍,Nice product 👍,nice product 👍,0.6,14,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2099,2099,5,Value  for money,Light weight bag and good looking,Light weight bag and good looking,light weight bag good looking,0.55,29,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2100,2100,3,..,average,average,average,-0.15,7,7,"(5.8, 8.2]","(6.0, 13.0]",1,0,FALSE,,,,
2101,2101,1,Bag is damaged within a year,Inner layer is damaged.inner partitions also damaged.now what I do.will I get the warranty,Inner layer is damaged inner partitions also damaged now what I do will I get the warranty,inner layer damage inner partition damage warranty,0,50,6.285714286,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
2102,2102,5,Best site for shopping,Very nice,Very nice,nice,0.6,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2103,2103,1,One Star,Bad quality. very poor quality near zip starches,Bad quality very poor quality near zip starches,bad quality poor quality near zip starch,-0.333333333,40,4.857142857,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
2104,2104,5,Very very nice,Nice 👌👌,Nice 👌👌,nice 👌 👌,0.6,8,2,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
2105,2105,1,I want to return this product,I don’t like this product because the product quality is very poor product damage in 1 month I want my money back,I don’t like this product because the product quality is very poor product damage in month I want my money back,like product product quality poor product damage month want money,-0.4,65,5.6,"(3.4, 5.8]","(5.5, 6.0]",0,0,TRUE,,,,
2106,2106,5,Good Product,"Bag is good, light weight and spacious.",Bag is good light weight and spacious ,Bag good light weight spacious,0.55,30,5.2,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2107,2107,3,Pathetic,Not durable at all. The material is pathetic. I doubt at times whether it is original AT. Pls dont buy this,Not durable at all The material is pathetic I doubt at times whether it is original AT Pls dont buy this,durable material pathetic doubt time original Pls not buy,-0.3125,57,5.444444444,"(3.4, 5.8]","(5.0, 5.5]",1,0,FALSE,,,,
2108,2108,5,It's durable,I loved it. It'd be better if there was a strong pouch for bottles at three lateral side.,I loved it It d be better if there was a strong pouch for bottles at three lateral side ,love d well strong pouch bottle lateral,0.466666667,39,4.714285714,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2109,2109,1,Poor quality,This product is very poor quality.,This product is very poor quality ,product poor quality,-0.4,20,6,"(5.8, 8.2]","(5.5, 6.0]",0,0,TRUE,,,,
2110,2110,5,Comfortable bag,Could be provide laptop space also at this cost please check over it,Could be provide laptop space also at this cost please check over it,provide laptop space cost check,0,31,5.4,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2111,2111,4,Overall it's good.,I like it & my daughter used it.,I like it my daughter used it ,like daughter,0,13,6,"(5.8, 8.2]","(5.5, 6.0]",1,1,TRUE,,,,
2112,2112,3,It's not a complete water proof 🚫💦 my file 📁is,It is not a water proof,It is not a water proof,water proof,0,11,5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2113,2113,5,very good product,I like this casual Backpack .,I like this casual Backpack ,like casual backpack,-0.5,20,6,"(5.8, 8.2]","(5.5, 6.0]",1,0,FALSE,,,,
2114,2114,1,Inferior quality,Very inferior quality product from what it is shown on site,Very inferior quality product from what it is shown on site,inferior quality product show site,0,34,6,"(5.8, 8.2]","(5.5, 6.0]",0,1,FALSE,,,,
2115,2115,5,Good,Good,Good,good,0.7,4,4,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2116,2116,4,I love it,It is amazing and i received the product at right time and the quality is amazing.,It is amazing and i received the product at right time and the quality is amazing ,amazing receive product right time quality amazing,0.495238095,50,6.285714286,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
2117,2117,5,Insane bagpack,Very good quality and full water resistane vey good for travelling and very light weight,Very good quality and full water resistane vey good for travelling and very light weight,good quality water resistane vey good travel light weight,0.6,57,5.444444444,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2118,2118,3,Poor quality.,Great design but poor cloth quality.Cloth got tored within 3 months.0 with quality.,Great design but poor cloth quality Cloth got tored within months 0 with quality ,great design poor cloth quality Cloth get tore month satisfied quality,0.3,70,5.454545455,"(3.4, 5.8]","(5.0, 5.5]",1,1,TRUE,,,,
2119,2119,4,Average,NYC,NYC,NYC,0,3,3,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
2120,2120,1,Bad Quality,Please replace,Please replace,replace,0,7,7,"(5.8, 8.2]","(6.0, 13.0]",0,1,FALSE,,,,
2121,2121,5,travelling,very fantastic,very fantastic,fantastic,0.4,9,9,"(8.2, 10.6]","(6.0, 13.0]",1,1,TRUE,,,,
2122,2122,1,It's is broken,It is is broken,It is is broken,break,0,5,5,"(3.4, 5.8]","(4.0, 5.0]",0,1,FALSE,,,,
2123,2123,2,Duplicate,Don't buy this,Don t buy this,Don t buy,0,9,2.333333333,"(1.0, 3.4]","(0.999, 4.0]",0,1,FALSE,,,,
2124,2124,1,No value for product,Waste of money,Waste of money,waste money,-0.2,11,5,"(3.4, 5.8]","(4.0, 5.0]",0,0,TRUE,,,,
2125,2125,3,Overall I would rate 3/5,Bag is good but it does not look the product which we are able too see in the image,Bag is good but it does not look the product which we are able too see in the image,Bag good look product able image,0.6,32,4.5,"(3.4, 5.8]","(4.0, 5.0]",1,1,TRUE,,,,
2126,2126,5,Good,So far it is good.,So far it is good ,far good,0.4,8,3.5,"(3.4, 5.8]","(0.999, 4.0]",1,1,TRUE,,,,
2127,2127,4,Good,Less capacity,Less capacity,capacity,0,8,8,"(5.8, 8.2]","(6.0, 13.0]",1,1,TRUE,,,,
2128,2128,3,It's just ok ok type bag....not so gud,The bag is ok.... Not so gud,The bag is ok Not so gud,bag ok gud,0.5,10,2.666666667,"(1.0, 3.4]","(0.999, 4.0]",1,1,TRUE,,,,
