,Review ratings,Review title,Review
3571,5,My Words are Redundant,"And yet, I feel compelled to type them.As a parent:Best, I feel, for kids starting at around age ten.  Not because a seven year old couldn't handle it, but because once you start a kid on this series, they will voraciously consume them all without stopping.  Ideally I think a young reader should roughly be the same age as Harry in each book, because I think that was the author's intent, as the later books are more mature in theme and more complex in plot.As a Reader:I enjoy the wordplay and clever allusions and the rich, colorful, yet never verbose descriptions of the Wizarding World, but in terms of story and tone, I'm too old for this book.  If you've never read Harry Potter, don't be surprised if you feel this way while reading the first few books (if you make it that far).  For me, the series took off at around book four.As a Consumer:The Bloomsbury hardcover is well made and I enjoy the illustration on the cover.  It's worth noting that the book underneath the jacket looks exactly the same as the jacket itself; the same illustration adorns both.  If you're buying this as an adult and are assuming that underneath the jacket, there is a plain black or brown book that will not stand out on your grown-up bookshelf, think about looking for a different printing.  If you're American as I am (sorry for living) you've come to the right place; the American versions have different wording and even the title of the American version of this book is changed (Sorcerer's Stone).  Unforgivable."
3572,5,Magnifico,"Arrivato in condizioni perfette, meraviglioso"
3573,5,Fast shipping! Amazing item,"Awesome!!! Just as described, mint!"
3574,5,Great,Great book
3575,5,Muito lindo,Lindo demais.  Capa dura clássica versão americana.  Perfeito!!
3576,5,Harry Potter and thevPhilosophal Stone,"Muito bom.  Bem escrito louca pra ler o segundo. Os personagens são bem descritos, saltam das paginas, o livro ganha vida."
3577,5,Fantastico,Lo adoro!
3578,5,Maria Jesús,"Muy satisfecha con la compra. El envío muy rápido y muy cómodo para mi. Muy buen servicio. Estaba espectante por ser la primera vez que lo utilizaba, pero ha sido totalmente positivo."
3579,5,"Fast shipping, very delight,",Fast shipping very delight!
3580,5,Um clássico inesquecível!,"Um clássico inesquecível que dispensa comentários. Amo eternamente e essa versão em inglês é ótima. Somente havia lido em português, e me apaixonei novamente pelo livro."
3581,4,Cracking Yarn,"still reading it, its Harry Potter, it rocks!"
3582,5,Love it,Beautiful book!
3583,5,bell'edizione,copertina molto bella
3584,5,Llego super rapido,Llego muy rapido y en excelentes condiciones
3585,5,Lingua inglese,Oggetto come da descrizione spedizione veloce
3586,5,Hooked,"Brilliant, arrived in great condition and no delay."
3587,5,Must have for the book fanatics,"Very luxurious edition, marvellous illustrations. Well worth the money."
3588,5,"Alles super, wie beschrieben, gerne wieder.","Alles super, wie beschrieben, gerne wieder."
3589,5,Muy bueno,"Tal y como sale en la foto. Me han llegado en perfecto estado tanto como el 1,2 y 3 y un día antes de lo previsto."
3590,5,OTTIMO,Prodotto come da descrizione. Spedizione perfetta.
3591,5,Nice,Amazing history.
3592,5,Love him dale,Love this series
3593,5,Acierto Total,"Sin duda todo un acierto: Edición de las cubiertas, muy buen método para mejorar el inglés. Compré la saga completa hace un año y hoy me he acabado el primero."
3594,5,Good,Good
3595,5,Ótimo,É ótimo pra quem tá começando a ler em outra língua. JK não erra nunca.
3596,5,Great Book,Book arrived a little late due to the snow disruption so had to be given as a late xmas present.  Ah well. It was still appreciated and loved. Have to buy all the others now
3597,5,Consigliato,Inglese facilmente comprensibile.Arrivato addirittura in anticipo.Consigliatissimo
3598,5,Libro molto bello,"E' arrivato in meno di un giorno dall'ordine in pacco anonimo.Il libro è il lingua originale, va semplicemente letto."
3599,5,Meglio del film,Avevo visto il film che mi era piaciuto molto ma il libro è molto più bello e avvincente. Bella la copertina.
3600,1,Mon item est endommager,Mon livre est endommager. C'est un cadeau. Je suis très déçue.
3601,5,TODO GENIAL,Vino rápido. Todo perfecto
3602,5,Conforme à mes attentes,"Je voulais acheter un roman en anglais pour une amie et après avoir lu plusieurs commentaires, j'ai opté pour celui ci afin qu'elle puisse reprendre les bases de l'anglais. Elle en est très satisfaite"
3603,5,ottimo,"Prodotto arrivato in ottime condizioni, addirittura in un solo giorno.Io sono un'amante di Harry Potter e poterli finalmente avere in originale (e con questa serie di copertine) è un sogno che si avvera!"
3604,5,Wonderful,Wonderful story for young and old. Came in brand new perfect shape.
3605,5,perfetto,sia la consegna che il libro perfetto
3606,5,Five Stars,for a used book the quality was great it looked brand-new
3607,4,Perfect !,"Très contente d'avoir reçu mes livres ! J'avais commandé celui ci est The Chamber of Secrets. Je n'avais jamais lu Harry Potter, juste contentée des films mais la lecture en anglais est facile lorsque on a un niveau convenable qui fait qu'on n'ai pas besoin d'ouvrir un dictionnaire à tous les mots. Mais pas de soucis même avec un niveau moyen c'est une bonne opportunité et c'est quand même l'univers d'Harry Potter alors foncez !Mon colis est arrivé assez vite, les livres en bon état malgré le fait que mon colis était presque à moitié ouvert quand je l'ai eu dans la boite aux lettres (?)"
3608,1,Péssimo,"Totalmente diferente, folha de papel jornal, livro minúsculo, simples de tudo. Odiei, não acredito que paguei mais de 90 reais nisso"
3609,5,Harry Potter & the Philosopher,gut
3610,4,Estupendo,"Se ve que el libro es nuevo, y de buena calidad. Mi única pega es que no viene especificado que sea formato de bolsillo, pero por lo demás está bien."
3611,5,regalato ad un amico,è un buon prodotto anche se arrivato dopo una settimana. Però è la versione integrale e non una di quelle per bambini. Quindi pienamente soddisfatta dell acquisto. Lo consiglio :)
3612,5,Livro perfeito,"Chegou dentro do prazo, veio bem embalado e a pessoa que ganhou disse que gostou muito."
3613,5,Entretenido,Entretenido
3614,5,Mi primer libro de Jk! ♡,Es perfecto.
3615,5,Very interesting,This book allows children to learn English by playing.
3616,5,Excelente,Libro en buenas condiciones y  100% original
3617,5,Good stuff,Great
3618,5,Muy contento.,Este libro es perfecto. Vino muy rápido y además el precio es muy bueno.Recomiendo este libro a todos los fans de esta gran saga porque sin duda es una buena compra.
3619,5,Great book,I love the book
3620,5,Feedback positivo,"Dopo aver visto tutti i film volevo leggere il libro, e visto che adoro l'inglese ho voluto leggerlo in lingua originale. Libro bellissimo, bella copertina, spedizione accurata e puntuale."
3621,5,Ótimo!,Muito bom! A coleção só vai ficando melhor!
3622,4,Great service on good books,Came as described and no damages
3623,5,molto soddisfatto,"edizione molto carina.La qualità della carta è buona, c'è una mappa di Hogwarts, consigliato a chiunque voglia leggersi Harry Potter in lingua inglese senza spendere troppo"
3624,5,Top,"Great book, great spedition!!"
3625,5,Awesome book,Awesome. My son loved it.
3626,3,ok,ok
3627,5,Nice! It arrived very fast!,Nice! It arrived very fast!
3628,5,Klasse,Ein Klasse Buch. Story Top und Das Cover Geil. :)
3629,5,Online rules!,These books are timeless and now kindle means I can take all of then wherever I go!Thanks J.K. Roiwlunbg.....
3630,5,Bellissimo Libro!,"Il libro era perfetto, esattamente come la descrizione. Davvero bello rileggere un libro d'infanzia in lingua originale! Lo consiglio davvero a tutti!"
3631,5,Tiempo de empezar la sag,El libro llegó en buen estado y completo
3632,5,Interesting to me,Love it
3633,5,👍,Great book
3634,5,Bonito y práctico,Me ha gustado mucho el diseño de la  cubierta y es muy cómodo para leer.
3635,5,Cooles Buch,"Tolles Deckblatt / Hülle, schnelle Lieferung, den Inhalt kennt jeder :-)Habs gekauft um fließender Englisch zu lernen, das geht bei so einem Buch super"
3636,5,idéal pour perfectionner son anglais,"La couverture est magnifique, et cet ouvrage permet aux fans d'Harry Potter de perfectionner agréablement leur anglais !"
3637,5,Un divertissement éducatif,"Un vrai plaisir de lire ce livre. L'anglais est complétement accessible aux débutants (avec un petit dico à côté). Quant à l'histoire, c'est HP, donc toujours un bonheur de replonger dans ce monde fantastique.Si vous souhaitez sérieusement apprendre l'anglais, c'est exactement ce qu'il vous faut."
3638,5,What else to say ?,Harry Potter serie will always be the greatest.
3639,5,Great value/quality!,My daughter loves this book!
3640,5,Super,Wie erwartet
3641,5,Let's Take a Second Look at the Original Harry Potter Novel and See if It Still Upholds Well,"I have reread the first Harry Potter novel for the first time in about 10 years in this latest edition issued by Bloomsbury. Bloomsbury UK has reissued all the HP novels in beautiful new hardcover editions with beautiful dust jacket art by Jonny Duddle. (You can still find some of these in their respective first printings, so try that instead of feeling you need to shell out £15,000 for a hardcover first edition of the original book.) These may be the best-looking of all the HP editions issued by Bloomsbury. Even the original covers for the US editions are not as good as these. But cover art aside, does Harry Potter stand up after a second go-through? Is the charm and excitement still there? After a second reading where I'm actually noticing more than I did the first time, I conclude, yes, Harry Potter and his adventures are still as charming as ever.What is the charm of Harry Potter? How does Rowling make it seem so effortless? Rowling used several storytelling devices to achieve her literary goals. Of course, on the forefront, is Harry Potter himself, a kind of loser kid at first glance, being imprisoned by a family of overweight and pompous nincompoops who might make the likes of the McFly's (from the ""Back to the Future"" films) seem as highly cultured as the Windsors. When I first read the Harry Potter books in the early 2000's, I felt the Dursley's were so disgustingly over-the-top I thought it was the one weakness of the novels. However, upon rereading, I see what Rowling was doing. The magic of Harry Potter is that she offers all these little dilemmas which Harry has to overcome, the first is navigating and then eventually escaping the mad clutches of the Dursley's.While, sure, the Dursley's are just about as crass a family as you'll ever read in children's literature, the Dursley's serve to keep pushing the story further. We know, of course, Harry will escape Vernon and Dudley but the narrative doesn't allow it to happen right away. Like a Beethoven symphony where we're waiting for the main theme to return in tutti fortissimo, we're waiting for Harry to overcome the Dursley's, and other similar situations which permeate much of the book, such as being placed into the right ""house"", learning the game of Quidditch, and the climactic ending where a kind of oversized chess match may mean life or death for Harry and his friends Ron and Hermione. And this is how the novel keeps us interested and desiring to read more. She doesn't offer the solutions and/or resolutions of the many dilemmas to end too quickly, and often the resolution is not exactly as expected but rather lead into the next problem. Only Rowling could dream up having the Dursley's move to a shack on an island just so Harry won't be able to receive copies of the letter inviting him to enroll at Hogwarts, School of Wizards and Wizardry. This is just one example of the many situations Harry faces during the course of the novel. In most books, especially children's books, there are maybe only one or two dilemmas a main character may face. Harry is constantly being pelted with them.Another aspect of the story, nearly as important, is the wonderful details which Rowling gives her readers. When we enter Diagon Alley along with Harry, she describes not only the many shops, but little tiny vignettes about the many people wandering through this first taste of the ""magic world"" as opposed to the ""muggle"" world. (I wish I wasn't a muggle!) Shops, shopkeepers and shoppers are all going about their business and Rowling tells us about them with just enough flair and detail we're interested in what we're seeing but not too much for it to become overdone. We always come back to Harry and Hagrid and why they're walking through Diagon Alley, which rings of London's Charing Cross Road, known for its bookshops, and Portobello Road, famous for its many antique and unusual shops.Harry Potter is almost a series of threaded vignettes which create a beautiful mosaic of storytelling at a phenomenal level. I have read few books of fantasy which have as much detail and depth as Harry Potter, with a bit of humour and a bit of darkness to keep the story well-balanced. J.R.R. Tolkien's the Hobbit comes to mind, as well as some of the Conan stories by Robert E. Howard. Rowling's Harry Potter books have just about everything: wonderful characters occupying an imagined world coupled with situations and plots to keep the reader interested in the seeming never-ending threads of story. On top of it, there is an underlying rhetorically theme.Before he learns who he really is, Harry Potter views himself as a loser kid who has nothing to offer, except his ""moments"" which cause him to be punished at the hands of the Dursley's. As the novel progresses, we learn he's something special, and part of the growth of the character is for him and his readers to discover the essence of his specialness. All children, and adults for that matter, should know, there is something which makes them unique and special, and part of the point of Harry Potter is to find that uniqueness, no matter how much other people may say otherwise. This is the true magic of Harry Potter, brought to us by a wizard, name of J.K. Rowling."
