,Review ratings,Review title,Review
1700,4,Can be more strong for the price quoted..,The mosquito bat is good but coming to the price part it's on higher side..The working condition is good but it fell down and from that time some part inside used to make noise..
1701,5,Good buy bye-bye,Good and working 5 months review
1702,1,Very wost don't buy,Very worst don't buy products waste of money. It's not working with 10 days from am brought. So be aware like that product. Amazon spoiling brand name. For like this products selling.
1703,1,NEED WORTH PRODUCT,"No STAR, For this bat one month only working after unwanted sparkling and electric sound coming. I did warranty claim on 22.10.2019 through hit online site but no response. I got bad service first time from AMAZON INDIA."
1704,4,Racket with warranty.,This company product is far better than the Chinese ones. I just hope this racket lasts longer then their counterpart.
1705,4,Geneune product,I have purchased recently this and I already had yellow colour brand racket but this product is excellent and much more powerful than that one
1706,1,Got defective product,"1st time received defective product..so returned...for 2nd time delivery, Amazon  found the product as defective..so didnt deliver..and did the cash back.."
1707,5,Lower price with longer life.,"Nice product with 6 months warranty. I feel warrant should be atleast 1 year. The price should also be lower, so that poor class people also can afford it."
1708,5,Very effective product,Wow...great product.. works very well...battery retains charge for a week
1709,1,Stopped working in 2-3 uses,I thought since it’s from Hit brand it will last. But it stopped working in only a few days. Do not waste your money
1710,4,To hit the mosquito Hit Bat is perfectly ok,Bettery life is goodAll fineNice product to buyLight given in the bat is helpful during lights off
1711,5,No warranty logically,My product didn't work just after 2 months even we cared the product with ultimate care and since am unable to register warranty at that time of purchase now what can I do ?
1712,1,Dislike,Dis like.battery lost.above said property working 10 days only.now not working.pls tell next step...
1713,3,"Good buy, battery life is concerning though",Battery life should have been promising.Overall better than any other brand available in the market.
1714,5,Quality product,Excellent product from the house of GODREJ
1715,5,Go for it !!,"Recommended, good quality n better performance."
1716,5,Kills flying insects instantly,"Highly effective against mosquitoes, flies etc."
1717,1,Not working,I recieved a defective product and mosquitoes were literally sitting on it n enjoying it...lol...
1718,4,Your Average bat with better battery life,Similar in every aspect regular mosquito bat except for better battery life and better sturdiness
1719,2,Plug pin wonky,On arrival the charging plug pin was defective (one pin shorter than the other) so returned the item a week ago and a replacement not yet shipped. Probably best to ask for a refund than a replacement.
1720,5,Useful and good one,Battery life and over all quality is too good. Better to go for this insted of little cheap bats available in market
1721,4,Value for money.,Good product. Long battery life. Looks durable also.
1722,1,Warranty is bogus!!!,Bought 2 bats both stopped working in 2 weeks. Warranty is bogus!!! Was very disappointed with the product. Bought a local mosquito bat at near by shop for rs.150 that's working very fine for the past 4 months.
1723,5,It's Nice,This products is good. I am using for last 4 months.  No issues as of now. The blue light is very attractive.
1724,5,Best mosquito racquet,"Its good quality ,it fell several times and still in a good condition"
1725,1,Stopped working after 5 months,Product stopped working in 5 months
1726,1,Stopped working,Unbranded ones work 10 times longer than this one
1727,1,Foldable plug was very smooth and got broken in first use itself,Foldable plug functionality works with plastic support. This plastic was very delicate and got broken in the first charge. Couldn’t reuse.
1728,1,Don't waste your money,Doesn't even worked for a month
1729,1,Poor,Only 10 minits chage hathaye
1730,1,Used product delivered,Used product delivered. Poor quality control by vendor
1731,1,Battery gone weak after 2 months,Battery dead. Needs very frequent charging.  The button gets stuck inside the bat sometimes
1732,5,Nice quality,Good quality and effective. Value for money
1733,1,Useless item,Useless bat.. i recvd this bat that was deffected.. when they replaced it.. they sent us such a bat which was having issue of battery... Such a fake item.
